file,condition,dice,iou
train_004_tissue2_TCGA-HE-7128-01Z-00-DX1.png,gamma_0.8,0.2450256890124039,0.13961782088680139
train_004_tissue2_TCGA-HE-7128-01Z-00-DX1.png,gamma_1.2,0.24499629615326338,0.1395987345304536
train_005_tissue4_TCGA-G9-6356-01Z-00-DX1.png,clean,0.3356278747663119,0.2016543474129547
train_005_tissue4_TCGA-G9-6356-01Z-00-DX1.png,noise_sigma10,0.3355932372666065,0.20162934012324857
train_005_tissue4_TCGA-G9-6356-01Z-00-DX1.png,noise_sigma25,0.33563737339432764,0.2016612053340995
train_005_tissue4_TCGA-G9-6356-01Z-00-DX1.png,blur_k3,0.3356301096892415,0.20165596099949587
train_005_tissue4_TCGA-G9-6356-01Z-00-DX1.png,blur_k7,0.3356136278322969,0.2016440614057615
train_005_tissue4_TCGA-G9-6356-01Z-00-DX1.png,down_up_0.5,0.33563653525846443,0.2016606002046473
train_005_tissue4_TCGA-G9-6356-01Z-00-DX1.png,down_up_0.25,0.3355762004748692,0.20161704042600864
train_005_tissue4_TCGA-G9-6356-01Z-00-DX1.png,contrast_0.8,0.33561642125343993,0.2016460781872116
train_005_tissue4_TCGA-G9-6356-01Z-00-DX1.png,contrast_1.2,0.3356192147210844,0.2016480950090046
train_005_tissue4_TCGA-G9-6356-01Z-00-DX1.png,gamma_0.8,0.3356236843660416,0.2016513220077895
train_005_tissue4_TCGA-G9-6356-01Z-00-DX1.png,gamma_1.2,0.3356301096892415,0.20165596099949587
train_006_tissue6_TCGA-AY-A8YK-01A-01-TS1.png,clean,0.44331333564814107,0.28478006897599956
train_006_tissue6_TCGA-AY-A8YK-01A-01-TS1.png,noise_sigma10,0.44328553412116056,0.28475712395394537
train_006_tissue6_TCGA-AY-A8YK-01A-01-TS1.png,noise_sigma25,0.4433271177929217,0.2847914438930578
train_006_tissue6_TCGA-AY-A8YK-01A-01-TS1.png,blur_k3,0.4433072999383385,0.2847750875434688
train_006_tissue6_TCGA-AY-A8YK-01A-01-TS1.png,blur_k7,0.4432876208981774,0.2847588461742312
train_006_tissue6_TCGA-AY-A8YK-01A-01-TS1.png,down_up_0.5,0.4432997074407179,0.2847688213072242
train_006_tissue6_TCGA-AY-A8YK-01A-01-TS1.png,down_up_0.25,0.44326398754499996,0.28473934180141747
train_006_tissue6_TCGA-AY-A8YK-01A-01-TS1.png,contrast_0.8,0.4433235211455078,0.28478847542665725
train_006_tissue6_TCGA-AY-A8YK-01A-01-TS1.png,contrast_1.2,0.4433417836632457,0.2848035484029057
train_006_tissue6_TCGA-AY-A8YK-01A-01-TS1.png,gamma_0.8,0.4433176537633269,0.28478363285551533
train_006_tissue6_TCGA-AY-A8YK-01A-01-TS1.png,gamma_1.2,0.44331212372934714,0.28477906874394576
train_007_tissue6_TCGA-NH-A8F7-01A-01-TS1.png,clean,0.4764056794946308,0.31268538684011976
train_007_tissue6_TCGA-NH-A8F7-01A-01-TS1.png,noise_sigma10,0.4765549480540433,0.31281400497203415
train_007_tissue6_TCGA-NH-A8F7-01A-01-TS1.png,noise_sigma25,0.4765335144575347,0.3127955350378804
train_007_tissue6_TCGA-NH-A8F7-01A-01-TS1.png,blur_k3,0.47632690631343094,0.31261752162397566
train_007_tissue6_TCGA-NH-A8F7-01A-01-TS1.png,blur_k7,0.4763040415592612,0.3125978243367416
train_007_tissue6_TCGA-NH-A8F7-01A-01-TS1.png,down_up_0.5,0.4763000495256926,0.31259438538238893
train_007_tissue6_TCGA-NH-A8F7-01A-01-TS1.png,down_up_0.25,0.4762902511815409,0.31258594463340145
train_007_tissue6_TCGA-NH-A8F7-01A-01-TS1.png,contrast_0.8,0.476395876804047,0.3126769411759967
train_007_tissue6_TCGA-NH-A8F7-01A-01-TS1.png,contrast_1.2,0.4764822278999677,0.31275134207537325
train_007_tissue6_TCGA-NH-A8F7-01A-01-TS1.png,gamma_0.8,0.47642201820878005,0.31269946396092346
train_007_tissue6_TCGA-NH-A8F7-01A-01-TS1.png,gamma_1.2,0.476391520182164,0.3126731876939421
train_008_tissue5_TCGA-G2-A2EK-01A-02-TSB.png,clean,0.24259167969377937,0.13803945098627327
