file,condition,dice,iou
case_00000_z186.png,down_up_0.5,0.8805970149171587,0.7866666666535556
case_00000_z186.png,down_up_0.25,0.883018867916198,0.7905405405271868
case_00000_z186.png,contrast_0.8,0.8964862298110496,0.8123924268362755
case_00000_z186.png,contrast_1.2,0.9038461538374631,0.824561403494306
case_00000_z186.png,gamma_0.8,0.8857677902538786,0.7949579831799166
case_00000_z186.png,gamma_1.2,0.8952380952295692,0.8103448275722355
case_00000_z187.png,clean,0.8097560975478089,0.6803278688338709
case_00000_z187.png,noise_sigma10,0.8033057851106892,0.6712707182135008
case_00000_z187.png,noise_sigma25,0.8176100628802262,0.691489361683737
case_00000_z187.png,blur_k3,0.832535885154186,0.7131147540788766
case_00000_z187.png,blur_k7,0.8161993769343271,0.6894736841923823
case_00000_z187.png,down_up_0.5,0.8412698412564877,0.7260273972403828
case_00000_z187.png,down_up_0.25,0.8438948995232782,0.7299465240446538
case_00000_z187.png,contrast_0.8,0.8122977346146877,0.6839237057034353
case_00000_z187.png,contrast_1.2,0.7966942148628645,0.6620879120697228
case_00000_z187.png,gamma_0.8,0.8148148148016938,0.6874999999813179
case_00000_z187.png,gamma_1.2,0.7993366500696627,0.6657458563352003
case_00000_z188.png,clean,0.7948051947845505,0.6594827585922637
case_00000_z188.png,noise_sigma10,0.794736842084349,0.6593886462594153
case_00000_z188.png,noise_sigma25,0.7887323943439793,0.6511627906673878
case_00000_z188.png,blur_k3,0.7728459529824322,0.6297872340157538
case_00000_z188.png,blur_k7,0.7916666666460503,0.6551724137648632
case_00000_z188.png,down_up_0.5,0.7885117493266707,0.6508620689374628
case_00000_z188.png,down_up_0.25,0.769975786906296,0.6259842519438589
case_00000_z188.png,contrast_0.8,0.7916666666460503,0.6551724137648632
case_00000_z188.png,contrast_1.2,0.7938144329692316,0.6581196580915333
case_00000_z188.png,gamma_0.8,0.7823834196688502,0.642553191462019
case_00000_z188.png,gamma_1.2,0.7958115183037745,0.6608695651886578
case_00000_z189.png,clean,0.025641025637738332,0.012987012985326363
case_00000_z189.png,noise_sigma10,0.02857142856734694,0.014492753621088008
case_00000_z189.png,noise_sigma25,0.027027027023374728,0.013698630135109777
case_00000_z189.png,blur_k3,0.025974025970652726,0.013157894735110804
case_00000_z189.png,blur_k7,0.024096385539265498,0.012195121949732303
case_00000_z189.png,down_up_0.5,0.027027027023374728,0.013698630135109777
case_00000_z189.png,down_up_0.25,0.024096385539265498,0.012195121949732303
case_00000_z189.png,contrast_0.8,0.025316455692997918,0.012820512818869166
case_00000_z189.png,contrast_1.2,0.026315789470221607,0.013333333331555557
case_00000_z189.png,gamma_0.8,0.026315789470221607,0.013333333331555557
case_00000_z189.png,gamma_1.2,0.025316455692997918,0.012820512818869166
case_00001_z101.png,clean,0.3783783782761139,0.23333333325555555
case_00001_z101.png,noise_sigma10,0.3783783782761139,0.23333333325555555
case_00001_z101.png,noise_sigma25,0.36842105253462604,0.22580645154006243
case_00001_z101.png,blur_k3,0.3888888887808642,0.24137931026159334
case_00001_z101.png,blur_k7,0.3999999998666667,0.24999999989583332
case_00001_z101.png,down_up_0.5,0.3888888887808642,0.24137931026159334
case_00001_z101.png,down_up_0.25,0.4324324323155588,0.2758620688703924
case_00001_z101.png,contrast_0.8,0.3888888887808642,0.24137931026159334
case_00001_z101.png,contrast_1.2,0.3783783782761139,0.23333333325555555
case_00001_z101.png,gamma_0.8,0.36842105253462604,0.22580645154006243
case_00001_z101.png,gamma_1.2,0.3783783782761139,0.23333333325555555
case_00001_z102.png,clean,0.5543478260568289,0.38345864658770984
case_00001_z102.png,noise_sigma10,0.5454545454235536,0.3749999999707031
case_00001_z102.png,noise_sigma25,0.5303867403021886,0.3609022556119622
case_00001_z102.png,blur_k3,0.5425531914605025,0.37226277369545524
case_00001_z102.png,blur_k7,0.5828571428238367,0.4112903225474766
case_00001_z102.png,down_up_0.5,0.5586592178458849,0.3875968991947599
case_00001_z102.png,down_up_0.25,0.6011560693294129,0.4297520660801858
case_00001_z102.png,contrast_0.8,0.5434782608400284,0.3731343283303631
case_00001_z102.png,contrast_1.2,0.5591397849161752,0.3880597014635776
case_00001_z102.png,gamma_0.8,0.5543478260568289,0.38345864658770984
case_00001_z102.png,gamma_1.2,0.562162162131775,0.3909774435796257
case_00001_z103.png,clean,0.6981818181564298,0.5363128491320496
case_00001_z103.png,noise_sigma10,0.7106227105966805,0.551136363605049
case_00001_z103.png,noise_sigma25,0.710937499972229,0.5515151514817264
case_00001_z103.png,blur_k3,0.6959706959452026,0.5337078651385557
case_00001_z103.png,blur_k7,0.7084870848447052,0.5485714285400816
case_00001_z103.png,down_up_0.5,0.7211895910512569,0.563953488339305
case_00001_z103.png,down_up_0.25,0.7285714285454081,0.5730337078329756
case_00001_z103.png,contrast_0.8,0.7058823529152249,0.5454545454235536
case_00001_z103.png,contrast_1.2,0.7106227105966805,0.551136363605049
case_00001_z103.png,gamma_0.8,0.6956521738878386,0.5333333333037037
