id,case_id,z,sam_score,dice,iou,sens,spec
liver_51_z122,liver_51,122,0.967867374420166,0.8849670997132159,0.7936690473309566,0.9850510817307805,0.9870997299382721
liver_51_z144,liver_51,144,0.953552782535553,0.8082332560120363,0.6781807430769301,0.9926433465560818,0.9741057439412929
liver_51_z146,liver_51,146,0.9552682042121887,0.7158952083617411,0.5575052854125739,0.9800545094152874,0.975920211593565
liver_51_z118,liver_51,118,0.9905008673667908,0.9496485675531466,0.904124598888703,0.9755932775948184,0.9962605322349314
liver_51_z113,liver_51,113,0.9927204251289368,0.9489197453506697,0.902804273178269,0.975873801422852,0.9968904117728615
liver_54_z078,liver_54,78,0.9781751036643982,0.9711622970664857,0.9439412011218388,0.9974112677975348,0.9928560995936185
liver_54_z072,liver_54,72,0.941876232624054,0.8331964274072843,0.714084569998276,0.9992806655407521,0.9445192683668617
liver_54_z066,liver_54,66,0.8731820583343506,0.6029995404604581,0.4316387559810313,0.990937800357002,0.9237654395786409
liver_54_z084,liver_54,84,0.99094158411026,0.9319254310143756,0.8725284339458683,0.9885023292695129,0.9946797325980443
liver_54_z071,liver_54,71,0.9296716451644897,0.8320158370734184,0.7123519851405359,0.998535442296427,0.9466592918441976
liver_54_z063,liver_54,63,0.7039810419082642,0.2347870895211342,0.13300780213410487,0.9743390357699286,0.9373237483241668
liver_54_z061,liver_54,61,0.9608890414237976,0.3178294573709513,0.18894009217524263,1.0,0.9973127719673258
liver_54_z081,liver_54,81,0.9856868982315063,0.939803439803453,0.8864426419467446,0.9991137646345449,0.9886790885108332
liver_35_z028,liver_35,28,0.9427993893623352,0.7356552394846416,0.5818470265854614,0.9977741137675203,0.9653179421952385
liver_35_z027,liver_35,27,0.9433325529098511,0.906313328137215,0.8286773090081039,0.9946963216424339,0.9906489814496877
liver_35_z115,liver_35,115,0.9601218700408936,0.7774227902024038,0.6358885017423229,0.9953849381162189,0.9673785420609028
liver_35_z091,liver_35,91,0.9846674799919128,0.6886935694275365,0.525196516520486,0.9997516453495592,0.7958199657665674
liver_35_z082,liver_35,82,0.9508073925971985,0.7039629877640694,0.5431658055425619,0.9998270793705689,0.8198258291643589
liver_35_z104,liver_35,104,0.983792781829834,0.8531476200921388,0.7439036052405495,0.9989512659717914,0.92563863318804
liver_35_z058,liver_35,58,0.9518516063690186,0.6594383499813903,0.49191199074827013,0.992585809653219,0.849064786017791
liver_35_z008,liver_35,8,0.9063454866409302,0.3130795243816809,0.18559234350855458,0.988973121984914,0.9759065260670606
liver_100_z627,liver_100,627,0.9881771206855774,0.9341648668980237,0.8764628204544982,1.0,0.9888306106317112
liver_100_z625,liver_100,625,0.9907875061035156,0.9335375751617702,0.8753590875959888,1.0,0.9879740865766486
liver_100_z565,liver_100,565,0.9350447654724121,0.868314932877223,0.7672761248718,0.9996896930348022,0.9423836549375736
liver_100_z441,liver_100,441,0.9671590328216553,0.8005811596162318,0.6674742239001253,1.0,0.9764200130245279
